sample,strategy,variant,momentum_bps,entry_cap,entry_window_seconds,slippage_cents,momentum_lookback_seconds,total_pnl,trades,signals,fill_rate,win_rate,profit_factor,avg_entry_price,avg_pnl,max_drawdown,raw_5m_sharpe
TRAIN,follow_mom0bps_cap0.60_win10s_slip1.00c,follow,0.0,0.6,10,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.60_win10s_slip2.00c,follow,0.0,0.6,10,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.60_win10s_slip5.00c,follow,0.0,0.6,10,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.60_win20s_slip0.00c,follow,0.0,0.6,20,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.60_win20s_slip1.00c,follow,0.0,0.6,20,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.60_win20s_slip2.00c,follow,0.0,0.6,20,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.60_win20s_slip5.00c,follow,0.0,0.6,20,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.60_win30s_slip0.00c,follow,0.0,0.6,30,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.60_win30s_slip1.00c,follow,0.0,0.6,30,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.60_win30s_slip2.00c,follow,0.0,0.6,30,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.60_win30s_slip5.00c,follow,0.0,0.6,30,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.60_win60s_slip0.00c,follow,0.0,0.6,60,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.60_win60s_slip1.00c,follow,0.0,0.6,60,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.60_win60s_slip2.00c,follow,0.0,0.6,60,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.60_win60s_slip5.00c,follow,0.0,0.6,60,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.65_win5s_slip0.00c,follow,0.0,0.65,5,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.65_win5s_slip1.00c,follow,0.0,0.65,5,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.65_win5s_slip2.00c,follow,0.0,0.65,5,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.65_win5s_slip5.00c,follow,0.0,0.65,5,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.65_win10s_slip0.00c,follow,0.0,0.65,10,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.65_win10s_slip1.00c,follow,0.0,0.65,10,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.65_win10s_slip2.00c,follow,0.0,0.65,10,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.65_win10s_slip5.00c,follow,0.0,0.65,10,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.65_win20s_slip0.00c,follow,0.0,0.65,20,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.65_win20s_slip1.00c,follow,0.0,0.65,20,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.65_win20s_slip2.00c,follow,0.0,0.65,20,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.65_win20s_slip5.00c,follow,0.0,0.65,20,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.65_win30s_slip0.00c,follow,0.0,0.65,30,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.65_win30s_slip1.00c,follow,0.0,0.65,30,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.65_win30s_slip2.00c,follow,0.0,0.65,30,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.65_win30s_slip5.00c,follow,0.0,0.65,30,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom0bps_cap0.65_win60s_slip0.00c,follow,0.0,0.65,60,0.0,60,-2558.71465346529,6109,6109,1.0,0.48485840563103616,0.9188558170134042,0.5049999999999999,-0.4188434528507685,-0.2680867584864668,-0.04123682113456263
TRAIN,follow_mom0bps_cap0.65_win60s_slip1.00c,follow,0.0,0.65,60,1.0,60,-3697.616893203902,6109,6109,1.0,0.48485840563103616,0.8827379593148027,0.5149999999999999,-0.6052736770672588,-0.3755632306263983,-0.06057792708589718
TRAIN,follow_mom0bps_cap0.65_win60s_slip2.00c,follow,0.0,0.65,60,2.0,60,-4793.132380952998,6109,6109,1.0,0.48485840563103616,0.8479960200047195,0.5250000000000002,-0.7846017975040724,-0.4825879145454708,-0.07931590642237502
TRAIN,follow_mom0bps_cap0.65_win60s_slip5.00c,follow,0.0,0.65,60,5.0,60,-7842.810630630865,6109,6109,1.0,0.48485840563103616,0.7512819727361091,0.5549999999999999,-1.283812511152502,-0.7852642587056679,-0.12547467803288798
TRAIN,follow_mom1bps_cap0.50_win5s_slip0.00c,follow,1.0,0.5,5,0.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win5s_slip1.00c,follow,1.0,0.5,5,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win5s_slip2.00c,follow,1.0,0.5,5,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win5s_slip5.00c,follow,1.0,0.5,5,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win10s_slip0.00c,follow,1.0,0.5,10,0.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win10s_slip1.00c,follow,1.0,0.5,10,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win10s_slip2.00c,follow,1.0,0.5,10,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win10s_slip5.00c,follow,1.0,0.5,10,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win20s_slip0.00c,follow,1.0,0.5,20,0.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win20s_slip1.00c,follow,1.0,0.5,20,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win20s_slip2.00c,follow,1.0,0.5,20,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win20s_slip5.00c,follow,1.0,0.5,20,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win30s_slip0.00c,follow,1.0,0.5,30,0.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win30s_slip1.00c,follow,1.0,0.5,30,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win30s_slip2.00c,follow,1.0,0.5,30,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win30s_slip5.00c,follow,1.0,0.5,30,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win60s_slip0.00c,follow,1.0,0.5,60,0.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win60s_slip1.00c,follow,1.0,0.5,60,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win60s_slip2.00c,follow,1.0,0.5,60,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.50_win60s_slip5.00c,follow,1.0,0.5,60,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win5s_slip0.00c,follow,1.0,0.51,5,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.51_win5s_slip1.00c,follow,1.0,0.51,5,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win5s_slip2.00c,follow,1.0,0.51,5,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win5s_slip5.00c,follow,1.0,0.51,5,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win10s_slip0.00c,follow,1.0,0.51,10,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.51_win10s_slip1.00c,follow,1.0,0.51,10,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win10s_slip2.00c,follow,1.0,0.51,10,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win10s_slip5.00c,follow,1.0,0.51,10,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win20s_slip0.00c,follow,1.0,0.51,20,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.51_win20s_slip1.00c,follow,1.0,0.51,20,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win20s_slip2.00c,follow,1.0,0.51,20,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win20s_slip5.00c,follow,1.0,0.51,20,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win30s_slip0.00c,follow,1.0,0.51,30,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.51_win30s_slip1.00c,follow,1.0,0.51,30,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win30s_slip2.00c,follow,1.0,0.51,30,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win30s_slip5.00c,follow,1.0,0.51,30,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win60s_slip0.00c,follow,1.0,0.51,60,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.51_win60s_slip1.00c,follow,1.0,0.51,60,1.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win60s_slip2.00c,follow,1.0,0.51,60,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.51_win60s_slip5.00c,follow,1.0,0.51,60,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win5s_slip0.00c,follow,1.0,0.52,5,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.52_win5s_slip1.00c,follow,1.0,0.52,5,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.52_win5s_slip2.00c,follow,1.0,0.52,5,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win5s_slip5.00c,follow,1.0,0.52,5,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win10s_slip0.00c,follow,1.0,0.52,10,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.52_win10s_slip1.00c,follow,1.0,0.52,10,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.52_win10s_slip2.00c,follow,1.0,0.52,10,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win10s_slip5.00c,follow,1.0,0.52,10,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win20s_slip0.00c,follow,1.0,0.52,20,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.52_win20s_slip1.00c,follow,1.0,0.52,20,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.52_win20s_slip2.00c,follow,1.0,0.52,20,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win20s_slip5.00c,follow,1.0,0.52,20,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win30s_slip0.00c,follow,1.0,0.52,30,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.52_win30s_slip1.00c,follow,1.0,0.52,30,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.52_win30s_slip2.00c,follow,1.0,0.52,30,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win30s_slip5.00c,follow,1.0,0.52,30,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win60s_slip0.00c,follow,1.0,0.52,60,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.52_win60s_slip1.00c,follow,1.0,0.52,60,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.52_win60s_slip2.00c,follow,1.0,0.52,60,2.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.52_win60s_slip5.00c,follow,1.0,0.52,60,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.53_win5s_slip0.00c,follow,1.0,0.53,5,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.53_win5s_slip1.00c,follow,1.0,0.53,5,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.53_win5s_slip2.00c,follow,1.0,0.53,5,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.53_win5s_slip5.00c,follow,1.0,0.53,5,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.53_win10s_slip0.00c,follow,1.0,0.53,10,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.53_win10s_slip1.00c,follow,1.0,0.53,10,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.53_win10s_slip2.00c,follow,1.0,0.53,10,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.53_win10s_slip5.00c,follow,1.0,0.53,10,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.53_win20s_slip0.00c,follow,1.0,0.53,20,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.53_win20s_slip1.00c,follow,1.0,0.53,20,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.53_win20s_slip2.00c,follow,1.0,0.53,20,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.53_win20s_slip5.00c,follow,1.0,0.53,20,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.53_win30s_slip0.00c,follow,1.0,0.53,30,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.53_win30s_slip1.00c,follow,1.0,0.53,30,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.53_win30s_slip2.00c,follow,1.0,0.53,30,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.53_win30s_slip5.00c,follow,1.0,0.53,30,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.53_win60s_slip0.00c,follow,1.0,0.53,60,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.53_win60s_slip1.00c,follow,1.0,0.53,60,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.53_win60s_slip2.00c,follow,1.0,0.53,60,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.53_win60s_slip5.00c,follow,1.0,0.53,60,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.55_win5s_slip0.00c,follow,1.0,0.55,5,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.55_win5s_slip1.00c,follow,1.0,0.55,5,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.55_win5s_slip2.00c,follow,1.0,0.55,5,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.55_win5s_slip5.00c,follow,1.0,0.55,5,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.55_win10s_slip0.00c,follow,1.0,0.55,10,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.55_win10s_slip1.00c,follow,1.0,0.55,10,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.55_win10s_slip2.00c,follow,1.0,0.55,10,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
TRAIN,follow_mom1bps_cap0.55_win10s_slip5.00c,follow,1.0,0.55,10,5.0,60,0.0,0,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN,follow_mom1bps_cap0.55_win20s_slip0.00c,follow,1.0,0.55,20,0.0,60,-2113.183762376313,4778,4778,1.0,0.4836751778987024,0.9145129375470284,0.5050000000000001,-0.44227370497619,-0.2273036153565574,-0.03883308819692909
TRAIN,follow_mom1bps_cap0.55_win20s_slip1.00c,follow,1.0,0.55,20,1.0,60,-3001.773592233023,4778,4778,1.0,0.4836751778987024,0.8785657872648294,0.515,-0.6282489728407304,-0.3111658665661492,-0.05623089530242216
TRAIN,follow_mom1bps_cap0.55_win20s_slip2.00c,follow,1.0,0.55,20,2.0,60,-3856.512380952596,4778,4778,1.0,0.4836751778987024,0.8439880522314763,0.5250000000000001,-0.8071394685961447,-0.39297352085538295,-0.07335559730078924
